//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	2Hand	Level	DmgMin	DmgMax	AtkSpd	Durab	MagDur	MagPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	Elf	MG	DL	Sum	RF	GL
0																															
133	5	0	2	2	1	1	0	"Atlans Gloves (Bound)"	150	178	8	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
134	5	0	2	2	1	1	0	"Adamantine Gloves (Bound)"	150	178	7	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
135	5	0	2	2	1	1	0	"Red Winged Gloves (Bound)"	150	178	5	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
137	5	0	2	2	1	1	0	"Princie Gloves (Bound)"	150	178	8	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
138	5	0	2	2	1	1	0	"Darkangel Knight Gloves"	150	178	6	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
139	5	0	2	2	1	1	0	"Darkangel Wizard Gloves"	150	178	6	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
140	5	0	2	2	1	1	0	"Darkangel Elf Gloves"	150	178	6	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
141	5	0	2	2	1	1	0	"Darkangel Summoner Gloves"	150	178	8	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
142	5	0	2	2	1	1	0	"Darkangel Magic Gloves"	150	178	7	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
143	5	0	2	2	1	1	0	"Darkangel Lord Gloves"	150	178	5	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
145	5	0	2	2	1	1	0	"Darkangel Lancer Gloves"	150	178	8	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
148	5	0	2	2	1	1	1	"Grace Gloves"	150	178	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
149	5	0	2	2	1	1	1	"Constant Gloves"	150	178	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
150	5	0	2	2	1	1	0	"Holyangel Knight Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
151	5	0	2	2	1	1	0	"Holyangel Wizard Gloves"	150	178	6	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
152	5	0	2	2	1	1	0	"Holyangel Elf Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
153	5	0	2	2	1	1	0	"Holyangel Summoner Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
154	5	0	2	2	1	1	0	"Holyangel Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
155	5	0	2	2	1	1	0	"Holyangel Lord Gloves"	150	178	5	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
157	5	0	2	2	1	1	0	"Holyangel Lancer Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
158	5	0	2	2	1	1	0	"Bloodangel Elf Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
159	5	0	2	2	1	1	0	"Darkangel Elf Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
160	5	0	2	2	1	1	0	"Holyangel Elf Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
161	5	0	2	2	1	1	0	"Bloodangel Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
162	5	0	2	2	1	1	0	"Darkangel Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
163	5	0	2	2	1	1	0	"Holyangel Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				

164	5	0	2	2	1	1	0	"Blue Eye Knight Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
165	5	0	2	2	1	1	0	"Blue Eye Wizard Gloves"	150	178	6	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
166	5	0	2	2	1	1	0	"Blue Eye Elf Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
167	5	0	2	2	1	1	0	"Blue Eye Summoner Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
168	5	0	2	2	1	1	0	"Blue Eye Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
169	5	0	2	2	1	1	0	"Blue Eye Lord Gloves"	150	178	5	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
170	5	0	2	2	1	1	0	"Blue Eye FakeRF Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0			
171	5	0	2	2	1	1	0	"Blue Eye Lancer Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
172	5	0	2	2	1	1	0	"Blue Eye Elf Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
173	5	0	2	2	1	1	0	"Blue Eye Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				

end																															
//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	Level	Def	WSpd	Durab	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	EL	MG	DL	SU	RF	GL				
11																															
0	6	0	2	2	1	1	1	"Bronze Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0				
1	6	0	2	2	1	1	1	"Dragon Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
2	6	0	2	2	1	1	1	"Pad Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
3	6	0	2	2	1	1	1	"Legendary Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
4	6	0	2	2	1	1	1	"Bone Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
5	6	0	2	2	1	1	1	"Leather Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
6	6	0	2	2	1	1	1	"Scale Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
7	6	0	2	2	1	1	1	"Sphinx Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
8	6	0	2	2	1	1	1	"Brass Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0				
9	6	0	2	2	1	1	1	"Plate Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0				
10	6	0	2	2	1	1	1	"Vine Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
11	6	0	2	2	1	1	1	"Silk Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
12	6	0	2	2	1	1	1	"Wind Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
13	6	0	2	2	1	1	1	"Spirit Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
14	6	0	2	2	1	1	1	"Guardian Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
15	6	0	2	2	1	1	1	"Storm Crow Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
16	6	0	2	2	1	1	1	"Black Dragon Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0				
17	6	0	2	2	1	1	1	"Dark Phoenix Boots"	150	180	0	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
18	6	0	2	2	1	1	1	"Grand Soul Boots"	150	180	0	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
19	6	0	2	2	1	1	1	"Holy Spirit Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
20	6	0	2	2	1	1	1	"Thunder Hawk Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
21	6	0	2	2	1	1	1	"Great Dragon Boots"	150	180	0	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
22	6	0	2	2	1	1	1	"Dark Soul Boots"	150	180	0	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
23	6	0	2	2	1	1	1	"Hurricane Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
24	6	0	2	2	1	1	1	"Red Spirit Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
25	6	0	2	2	1	1	1	"Light Plate Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
26	6	0	2	2	1	1	1	"Adamantine Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
27	6	0	2	2	1	1	1	"Dark Steel Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
28	6	0	2	2	1	1	1	"Dark Master Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
29	6	0	2	2	1	1	1	"Dragon Knight Boots"	150	180	0	255	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0				
30	6	0	2	2	1	1	1	"Venom Mist Boots"	150	180	0	255	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0				
31	6	0	2	2	1	1	1	"Sylphid Ray Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0				
32	6	0	2	2	1	1	1	"Volcano Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
33	6	0	2	2	1	1	1	"Sunlight Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
34	6	0	2	2	1	1	1	"Ashcrow Boots"	150	180	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
35	6	0	2	2	1	1	1	"Eclipse Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0				
36	6	0	2	2	1	1	1	"Iris Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
37	6	0	2	2	1	1	1	"Valiant Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
38	6	0	2	2	1	1	1	"Glorious Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
39	6	0	2	2	1	1	1	"Violent Wind Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
40	6	0	2	2	1	1	1	"Red Wing Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
41	6	0	2	2	1	1	1	"Ancient Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
42	6	0	2	2	1	1	1	"Demonic Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0				
43	6	0	2	2	1	1	1	"Storm Blitz Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
44	6	0	2	2	1	1	1	"Eternal Wing Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
45	6	0	2	2	1	1	1	"Titan Boots"	150	180	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
46	6	0	2	2	1	1	1	"Brave Boots"	150	180	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
47	6	0	2	2	1	1	1	"Phantom Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
48	6	0	2	2	1	1	1	"Destroy Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
49	6	0	2	2	1	1	1	"Seraphim Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
50	6	0	2	2	1	1	1	"Divine Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
51	6	0	2	2	1	1	1	"Royal Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
52	6	0	2	2	1	1	1	"Hades Boots"	150	180	0	255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0				
53	6	0	2	2	1	1	1	"Succubus Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
54	6	0	2	2	1	1	1	"Lazy Wind Boots"	150	180	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
55	6	0	2	2	1	1	1	"Dark Devil Boots"	150	180	0	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
56	6	0	2	2	1	1	1	"Sticky Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
57	6	0	2	2	1	1	1	"Hell Night Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
58	6	0	2	2	1	1	1	"Ambition Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
59	6	0	2	2	1	1	1	"Sacred Fire Boots"	150	180	0	255	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0				
60	6	0	2	2	1	1	1	"Storm Jahad Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				
61	6	0	2	2	1	1	1	"Piercing Groove Boots"	150	180	0	255	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0				
62	6	0	2	2	1	1	0	"Scale Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
63	6	0	2	2	1	1	0	"Silk Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
64	6	0	2	2	1	1	0	"Sphinx Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
65	6	0	2	2	1	1	0	"Violent Wind Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
66	6	0	2	2	1	1	0	"Dark Soul Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
67	6	0	2	2	1	1	0	"Dragon Boots"	150	180	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
68	6	0	2	2	1	1	0	"Guardian Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
69	6	0	2	2	1	1	0	"Legendary Boots"	150	180	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
70	6	0	2	2	1	1	0	"Red Wing Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
71	6	0	2	2	1	1	0	"Atlans Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
72	6	0	2	2	1	1	0	"Storm Jahad Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0				
73	6	0	2	2	1	1	1	"Phoenix Soul Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				
74	6	0	2	2	1	1	1	"Stormwing Boots"	150	180	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
75	6	0	2	2	1	1	1	"Light Lord Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
76	6	0	2	2	1	1	1	"Magic Knight Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
91	6	0	2	2	1	1	1	"Robust Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
92	6	0	2	2	1	1	1	"Gru Hill Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
93	6	0	2	2	1	1	1	"Princie Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
94	6	0	2	2	1	1	1	"Hirat Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
95	6	0	2	2	1	1	1	"Sate Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
96	6	0	2	2	1	1	0	"Robust Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
97	6	0	2	2	1	1	0	"Princie Boots"	150	180	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
98	6	0	2	2	1	1	0	"Bloodangel Knight Boots"	150	180	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
99	6	0	2	2	1	1	0	"Bloodangel Wizard Boots"	150	180	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
100	6	0	2	2	1	1	0	"Bloodangel Elf Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
101	6	0	2	2	1	1	0	"Bloodangel Summoner Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
102	6	0	2	2	1	1	0	"Bloodangel Magic Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
103	6	0	2	2	1	1	0	"Bloodangel Lord Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
104	6	0	2	2	1	1	0	"Bloodangel Fighter Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
105	6	0	2	2	1	1	0	"Bloodangel Lancer Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
106	6	0	2	2	1	1	0	"Soul Knight Boots"	150	180	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
107	6	0	2	2	1	1	0	"Soul Wizard Boots"	150	180	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
108	6	0	2	2	1	1	0	"Soul Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
109	6	0	2	2	1	1	0	"Soul Summoner Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
110	6	0	2	2	1	1	0	"Soul Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
111	6	0	2	2	1	1	0	"Soul Lord Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
112	6	0	2	2	1	1	0	"Soul Fighter Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
113	6	0	2	2	1	1	0	"Soul Lancer Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
114	6	0	2	2	1	1	0	"Soul Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
115	6	0	2	2	1	1	0	"Soul Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
130	6	0	2	2	1	1	0	"Dragon Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
131	6	0	2	2	1	1	0	"Legendary Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
132	6	0	2	2	1	1	0	"Guardian Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
133	6	0	2	2	1	1	0	"Atlans Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
134	6	0	2	2	1	1	0	"Adamantine Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
135	6	0	2	2	1	1	0	"Red Winged Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
136	6	0	2	2	1	1	0	"Storm Zahard Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
137	6	0	2	2	1	1	0	"Princie Boots (Bound)"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
138	6	0	2	2	1	1	0	"Darkangel Knight Boots"	150	180	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
139	6	0	2	2	1	1	0	"Darkangel Wizard Boots"	150	180	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
140	6	0	2	2	1	1	0	"Darkangel Elf Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
141	6	0	2	2	1	1	0	"Darkangel Summoner Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
142	6	0	2	2	1	1	0	"Darkangel Magic Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
143	6	0	2	2	1	1	0	"Darkangel Lord Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
144	6	0	2	2	1	1	0	"Darkangel Fighter Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
145	6	0	2	2	1	1	0	"Darkangel Lancer Boots"	150	180	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
146	6	0	2	2	1	1	1	"Tigris Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
147	6	0	2	2	1	1	1	"Crimson Skull Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
148	6	0	2	2	1	1	1	"Grace Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
149	6	0	2	2	1	1	1	"Constant Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
150	6	0	2	2	1	1	0	"Holyangel Knight Boots"	150	180	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
151	6	0	2	2	1	1	0	"Holyangel Wizard Boots"	150	180	0	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
152	6	0	2	2	1	1	0	"Holyangel Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
153	6	0	2	2	1	1	0	"Holyangel Summoner Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
154	6	0	2	2	1	1	0	"Holyangel Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
155	6	0	2	2	1	1	0	"Holyangel Lord Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
156	6	0	2	2	1	1	0	"Holyangel Fighter Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
157	6	0	2	2	1	1	0	"Holyangel Lancer Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
158	6	0	2	2	1	1	0	"Bloodangel Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
159	6	0	2	2	1	1	0	"Darkangel Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
160	6	0	2	2	1	1	0	"Holyangel Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
161	6	0	2	2	1	1	0	"Bloodangel Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
162	6	0	2	2	1	1	0	"Darkangel Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
163	6	0	2	2	1	1	0	"Holyangel Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				

164	6	0	2	2	1	1	0	"Blue Eye Knight Boots"	150	180	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
165	6	0	2	2	1	1	0	"Blue Eye Wizard Boots"	150	180	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
166	6	0	2	2	1	1	0	"Blue Eye Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
167	6	0	2	2	1	1	0	"Blue Eye Summoner Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
168	6	0	2	2	1	1	0	"Blue Eye Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
169	6	0	2	2	1	1	0	"Blue Eye Lord Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
170	6	0	2	2	1	1	0	"Blue Eye Fighter Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
171	6	0	2	2	1	1	0	"Blue Eye Lancer Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
172	6	0	2	2	1	1	0	"Blue Eye Elf Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
173	6	0	2	2	1	1	0	"Blue Eye Magic Boots"	150	180	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
end																															
//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	Level	Def	Durab	ReqLvl	ReqEne	ReqStr	ReqDex	ReqCmd	Money	SM	BK	Elf	MG	DL	Sum	RF	GL						
12																															
0	7	0	3	2	1	1	0	"Wings of Elf"	100	10	200	0	0	0	0	0	0	0	0	1	0	0	0	0	0						
1	7	0	5	3	1	1	0	"Wings of Heaven"	100	10	200	0	0	0	0	0	0	1	0	0	1	0	0	0	0						
2	7	0	5	2	1	1	0	"Wings of Satan"	100	20	200	0	0	0	0	0	0	0	1	0	1	0	0	0	0						
3	7	0	5	3	1	1	0	"Wings of Spirits"	150	30	200	0	0	0	0	0	0	0	0	1	0	0	0	0	0						
4	7	0	5	3	1	1	0	"Wings of Soul"	150	30	200	0	0	0	0	0	0	1	0	0	0	0	0	0	0						
5	7	0	3	3	1	1	0	"Wings of Dragon"	150	45	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0						
6	7	0	4	2	1	1	0	"Wings of Darkness"	150	40	200	0	0	0	0	0	0	0	0	0	1	0	0	0	0						
7	-1	0	1	1	1	1	1	"Orb of Twisting Slash"	47	0	0	0	0	0	0	0	29000	0	1	0	1	0	0	0	0						
8	-1	0	1	1	1	1	1	"Healing Orb"	8	0	0	0	0	0	0	0	800	0	0	1	0	0	0	0	0						
9	-1	0	1	1	1	1	1	"Orb of Greater Fortitude"	13	0	0	0	0	0	0	0	3000	0	0	1	0	0	0	0	0						
11	-1	0	1	1	1	1	1	"Orb of Summoning"	3	0	0	0	0	0	0	0	150	0	0	1	0	0	0	0	0						
12	-1	0	1	1	1	1	1	"Orb of Rageful Blow"	78	0	0	0	0	0	0	0	150000	0	2	0	0	0	0	0	0						
10	-1	0	1	1	1	1	1	"Orb of Greater Damage"	18	0	0	0	0	0	0	0	7000	0	0	1	0	0	0	0	0						
13	-1	0	1	1	1	1	1	"Orb of Impale"	20	0	0	0	0	0	0	0	10000	0	1	0	1	0	0	0	0						
14	-1	0	1	1	1	1	1	"Orb of Greater Fortitude"	60	0	0	0	0	0	0	0	43000	0	1	0	0	0	0	0	0						
15	-1	0	1	1	1	1	0	"Jewel of Chaos"	12	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0						
16	-1	0	1	1	1	1	1	"Orb of Fire Slash"	60	0	0	0	0	0	0	0	51000	0	0	0	1	0	0	0	0						
17	-1	0	1	1	1	1	1	"Orb of Penetration"	64	0	0	0	0	0	0	0	72000	0	0	1	0	0	0	0	0						
18	-1	0	1	1	1	1	1	"Orb of Ice Arrow"	81	0	0	0	0	0	0	0	195000	0	0	2	0	0	0	0	0						
